#
# QSO damped Ly-alpha (DLA) System
# Background QSO J021741.8-370100 (z_em=2.910)
# DLA redshift: z_abs=2.429
#
# Source: ESO UVES Database
# Table : spectrum_qso_34.424-37.017.tbl
#
wave      flux_norm     model
4232.077  8.42016e-01   9.4970461339346934e-01
4232.104  8.19171e-01   9.4974636634786291e-01
4232.131  7.78524e-01   9.4978806778546065e-01
4232.158  8.08707e-01   9.4982971781322567e-01
4232.185  8.52293e-01   9.4987131651422874e-01
4232.212  7.99616e-01   9.4991286394767571e-01
4232.239  7.54282e-01   9.4995436021587698e-01
4232.266  7.35750e-01   9.4999580538309436e-01
4232.294  7.77636e-01   9.5003719955669774e-01
4232.321  8.53777e-01   9.5007854282020388e-01
4232.348  8.48428e-01   9.5011983523321908e-01
4232.375  7.91379e-01   9.5016107687828322e-01
4232.402  8.21773e-01   9.5020226786095263e-01
4232.429  8.91826e-01   9.5024340826343900e-01
4232.456  8.40166e-01   9.5028449814459104e-01
4232.483  7.91961e-01   9.5032553758627702e-01
4232.510  8.28267e-01   9.5036652669330890e-01
4232.537  8.73870e-01   9.5040746554659683e-01
4232.565  8.52854e-01   9.5044835420317786e-01
4232.592  8.06314e-01   9.5048919276322408e-01
4232.619  7.90220e-01   9.5052998128884103e-01
4232.646  7.84792e-01   9.5057071988527397e-01
4232.673  7.59627e-01   9.5061140863390559e-01
4232.700  7.16721e-01   9.5065204759219912e-01
4232.727  7.30601e-01   9.5069263684057093e-01
4232.754  7.77143e-01   9.5073317648247146e-01
4232.781  7.40913e-01   9.5077366659799722e-01
4232.808  6.72154e-01   9.5081410724387605e-01
4232.835  7.46737e-01   9.5085449849987169e-01
4232.863  9.00277e-01   9.5089484046870942e-01
4232.890  1.05363e+00   9.5093513322920620e-01
4232.917  1.07659e+00   9.5097537683629518e-01
4232.944  8.16883e-01   9.5101557138807535e-01
4232.971  7.04299e-01   9.5105571694456259e-01
4232.998  7.14674e-01   9.5109581360894146e-01
4233.025  7.52803e-01   9.5113586146052465e-01
4233.052  8.16221e-01   9.5117586055469905e-01
4233.079  7.92659e-01   9.5121581096982089e-01
4233.106  7.66445e-01   9.5125571280729959e-01
4233.134  8.11337e-01   9.5129556614518074e-01
4233.161  8.60743e-01   9.5133537103813481e-01
4233.188  8.62603e-01   9.5137512756388620e-01
4233.215  8.44692e-01   9.5141483582313646e-01
4233.242  8.01150e-01   9.5145449589267117e-01
4233.269  7.13209e-01   9.5149410782538513e-01
4233.296  6.74024e-01   9.5153367171736691e-01
4233.323  7.68794e-01   9.5157318762660537e-01
4233.350  8.29966e-01   9.5161265565428665e-01
4233.377  8.06067e-01   9.5165207587771816e-01
4233.405  7.52633e-01   9.5169144835027131e-01
4233.432  7.24409e-01   9.5173077314830556e-01
4233.459  7.45758e-01   9.5177005037124962e-01
4233.486  7.85527e-01   9.5180928009516219e-01
4233.513  7.44840e-01   9.5184846237271692e-01
4233.540  6.69289e-01   9.5188759727966010e-01
4233.567  6.21216e-01   9.5192668491473220e-01
4233.594  6.96882e-01   9.5196572535274881e-01
4233.621  8.02446e-01   9.5200471864462766e-01
4233.648  7.85586e-01   9.5204366488450620e-01
4233.675  6.88297e-01   9.5208256412840930e-01
4233.703  5.97345e-01   9.5212141647558457e-01
4233.730  6.24422e-01   9.5216022200139283e-01
4233.757  7.24165e-01   9.5219898075725262e-01
4233.784  7.69306e-01   9.5223769281758530e-01
4233.811  7.94000e-01   9.5227635827990031e-01
4233.838  7.01446e-01   9.5231497721832770e-01
4233.865  6.66391e-01   9.5235354968360586e-01
4233.892  7.04605e-01   9.5239207574956120e-01
4233.919  7.39860e-01   9.5243055551303224e-01
4233.946  7.41920e-01   9.5246898904692456e-01
4233.974  7.23474e-01   9.5250737640023708e-01
4234.001  7.14451e-01   9.5254571766521612e-01
4234.028  7.39410e-01   9.5258401289597938e-01
4234.055  7.72978e-01   9.5262226218989599e-01
4234.082  8.06977e-01   9.5266046562043916e-01
4234.109  8.54616e-01   9.5269862323713161e-01
4234.136  8.57407e-01   9.5273673511251555e-01
4234.163  8.35902e-01   9.5277480134223758e-01
4234.190  7.78482e-01   9.5281282199855832e-01
4234.217  7.55233e-01   9.5285079713033705e-01
4234.245  7.65499e-01   9.5288872680953973e-01
4234.272  8.47527e-01   9.5292661113115951e-01
4234.299  8.94425e-01   9.5296445016624820e-01
4234.326  8.24099e-01   9.5300224396194300e-01
4234.353  8.33808e-01   9.5303999260865724e-01
4234.380  8.81515e-01   9.5307769615865801e-01
4234.407  8.87261e-01   9.5311535470749120e-01
4234.434  7.83941e-01   9.5315296832679897e-01
4234.461  6.96635e-01   9.5319053706426438e-01
4234.488  7.10275e-01   9.5322806099060808e-01
4234.515  7.78386e-01   9.5326554019966925e-01
4234.543  9.03743e-01   9.5330297476189318e-01
4234.570  9.35288e-01   9.5334036472431871e-01
4234.597  8.21226e-01   9.5337771015710315e-01
4234.624  7.63835e-01   9.5341501115345195e-01
4234.651  8.11981e-01   9.5345226778261760e-01
4234.678  8.26754e-01   9.5348948008993262e-01
4234.705  7.68700e-01   9.5352664816402921e-01
4234.732  7.33363e-01   9.5356377205537957e-01
4234.759  7.62096e-01   9.5360085185776189e-01
4234.786  8.53847e-01   9.5363788764104074e-01
4234.814  9.09004e-01   9.5367487945111540e-01
4234.841  8.95697e-01   9.5371182735693683e-01
4234.868  8.15291e-01   9.5374873145059136e-01
4234.895  7.79812e-01   9.5378559180076494e-01
4234.922  8.69186e-01   9.5382240845272581e-01
4234.949  9.00603e-01   9.5385918147488147e-01
4234.976  8.55048e-01   9.5389591095869819e-01
4235.003  8.49813e-01   9.5393259697168564e-01
4235.030  8.86863e-01   9.5396923955742197e-01
4235.057  9.57864e-01   9.5400583880281331e-01
4235.085  9.76074e-01   9.5404239475659058e-01
4235.112  8.75379e-01   9.5407890751081492e-01
4235.139  7.98045e-01   9.5411537713362715e-01
4235.166  7.78398e-01   9.5415180366919439e-01
4235.193  7.74890e-01   9.5418818718475074e-01
4235.220  7.86496e-01   9.5422452777068290e-01
4235.247  8.20787e-01   9.5426082549396696e-01
4235.274  8.46822e-01   9.5429708039815564e-01
4235.301  8.76948e-01   9.5433329254995491e-01
4235.328  8.43743e-01   9.5436946203914663e-01
4235.355  7.34808e-01   9.5440558893154681e-01
4235.383  7.60131e-01   9.5444167326903206e-01
4235.410  8.26217e-01   9.5447771513683355e-01
4235.437  8.66341e-01   9.5451371458199097e-01
4235.464  9.00364e-01   9.5454967169489990e-01
4235.491  9.11120e-01   9.5458558654202863e-01
4235.518  8.37858e-01   9.5462145916586172e-01
4235.545  7.64538e-01   9.5465728963196905e-01
4235.572  7.90165e-01   9.5469307802908554e-01
4235.599  8.27583e-01   9.5472882442252893e-01
4235.626  8.54221e-01   9.5476452885418661e-01
4235.654  8.60785e-01   9.5480019138911321e-01
4235.681  8.68058e-01   9.5483581211545554e-01
4235.708  8.64440e-01   9.5487139109738539e-01
4235.735  8.36533e-01   9.5490692837512881e-01
4235.762  7.86638e-01   9.5494242403228990e-01
4235.789  7.55106e-01   9.5497787811426693e-01
4235.816  7.72015e-01   9.5501329070984020e-01
4235.843  7.63013e-01   9.5504866188385273e-01
4235.870  7.32189e-01   9.5508399167715774e-01
4235.897  7.82790e-01   9.5511928015370740e-01
4235.925  8.13539e-01   9.5515452740063500e-01
4235.952  7.85643e-01   9.5518973348164782e-01
4235.979  7.72670e-01   9.5522489843701652e-01
4236.006  7.76927e-01   9.5526002233019347e-01
4236.033  7.72693e-01   9.5529510524773764e-01
4236.060  7.79748e-01   9.5533014725222454e-01
4236.087  8.35613e-01   9.5536514838227782e-01
4236.114  8.24589e-01   9.5540010871992331e-01
4236.141  7.54778e-01   9.5543502830896532e-01
4236.168  7.52187e-01   9.5546990723661462e-01
4236.195  7.59381e-01   9.5550474556613774e-01
4236.223  7.52970e-01   9.5553954333680391e-01
4236.250  7.68148e-01   9.5557430061099535e-01
4236.277  8.10206e-01   9.5560901747428884e-01
4236.304  8.22006e-01   9.5564369398883053e-01
4236.331  8.33450e-01   9.5567833019331927e-01
4236.358  8.79831e-01   9.5571292614965242e-01
4236.385  8.72751e-01   9.5574748194284775e-01
4236.412  7.91604e-01   9.5578199763393179e-01
4236.439  7.52104e-01   9.5581647325997154e-01
4236.466  7.67566e-01   9.5585090890146485e-01
4236.494  7.61735e-01   9.5588530460076082e-01
4236.521  7.32432e-01   9.5591966044419296e-01
4236.548  7.33243e-01   9.5595397649465608e-01
4236.575  7.88404e-01   9.5598825277081334e-01
4236.602  8.74072e-01   9.5602248937582224e-01
4236.629  8.69399e-01   9.5605668636861962e-01
4236.656  8.09315e-01   9.5609084378469000e-01
4236.683  7.74759e-01   9.5612496170351369e-01
4236.710  7.72713e-01   9.5615904016640874e-01
4236.737  8.23564e-01   9.5619307925805530e-01
4236.765  8.39189e-01   9.5622707903862303e-01
4236.792  8.03134e-01   9.5626103954375741e-01
4236.819  7.29305e-01   9.5629496085247379e-01
4236.846  6.84714e-01   9.5632884300561882e-01
4236.873  7.52877e-01   9.5636268608804753e-01
4236.900  8.30329e-01   9.5639649016116934e-01
4236.927  8.85130e-01   9.5643025524214287e-01
4236.954  8.60768e-01   9.5646398143266520e-01
4236.981  7.70235e-01   9.5649766879019649e-01
4237.008  7.22798e-01   9.5653131734873476e-01
4237.035  7.23600e-01   9.5656492718630004e-01
4237.063  7.51738e-01   9.5659849834273303e-01
4237.090  7.35636e-01   9.5663203090126248e-01
4237.117  7.36225e-01   9.5666552492059787e-01
4237.144  8.67825e-01   9.5669898043491519e-01
4237.171  9.56692e-01   9.5673239752178563e-01
4237.198  8.70677e-01   9.5676577622059655e-01
4237.225  8.04644e-01   9.5679911661476691e-01
4237.252  7.29674e-01   9.5683241876426228e-01
4237.279  6.49108e-01   9.5686568268478178e-01
4237.306  6.61854e-01   9.5689890847660475e-01
4237.334  7.98800e-01   9.5693209619575426e-01
4237.361  8.30065e-01   9.5696524587478704e-01
4237.388  7.43524e-01   9.5699835759030316e-01
4237.415  7.46052e-01   9.5703143138071067e-01
4237.442  7.74146e-01   9.5706446732782724e-01
4237.469  7.66594e-01   9.5709746548894292e-01
4237.496  7.56022e-01   9.5713042589680919e-01
4237.523  7.50775e-01   9.5716334862759234e-01
4237.550  7.45598e-01   9.5719623371926266e-01
4237.577  7.40089e-01   9.5722908125384465e-01
4237.605  7.53819e-01   9.5726189128990213e-01
4237.632  7.65406e-01   9.5729466384171535e-01
4237.659  7.36740e-01   9.5732739900818598e-01
4237.686  7.06959e-01   9.5736009684394374e-01
4237.713  6.82417e-01   9.5739275738014384e-01
4237.740  6.85296e-01   9.5742538069200667e-01
4237.767  7.24106e-01   9.5745796681654805e-01
4237.794  7.64268e-01   9.5749051583421629e-01
4237.821  7.62072e-01   9.5752302780092324e-01
4237.848  7.19345e-01   9.5755550274803414e-01
4237.875  7.01434e-01   9.5758794075035281e-01
4237.903  6.95305e-01   9.5762034184447242e-01
4237.930  6.96287e-01   9.5765270611106135e-01
4237.957  7.19371e-01   9.5768503360732371e-01
4237.984  7.67835e-01   9.5771732434616041e-01
4238.011  8.49151e-01   9.5774957842513531e-01
4238.038  9.16238e-01   9.5778179589752332e-01
4238.065  8.20236e-01   9.5781397679311797e-01
4238.092  7.58425e-01   9.5784612118580126e-01
4238.119  9.31622e-01   9.5787822911123599e-01
4238.146  8.97388e-01   9.5791030064853844e-01
4238.174  7.05074e-01   9.5794233585228294e-01
4238.201  7.75666e-01   9.5797433475248761e-01
4238.228  8.43924e-01   9.5800629742263255e-01
4238.255  7.62471e-01   9.5803822389797166e-01
4238.282  7.95172e-01   9.5807011425785948e-01
4238.309  9.17565e-01   9.5810196855817442e-01
4238.336  9.19075e-01   9.5813378681048000e-01
4238.363  8.61016e-01   9.5816556911103967e-01
4238.390  7.70982e-01   9.5819731551181253e-01
4238.417  7.33777e-01   9.5822902604126925e-01
4238.445  7.96059e-01   9.5826070077198988e-01
4238.472  8.42191e-01   9.5829233973832317e-01
4238.499  8.69270e-01   9.5832394301809232e-01
4238.526  8.13979e-01   9.5835551066457048e-01
4238.553  7.77240e-01   9.5838704270646835e-01
4238.580  8.14615e-01   9.5841853921597786e-01
4238.607  8.38945e-01   9.5845000022705418e-01
4238.634  8.69529e-01   9.5848142581777240e-01
4238.661  8.71034e-01   9.5851281604272531e-01
4238.688  8.06481e-01   9.5854417091217503e-01
4238.715  6.68451e-01   9.5857549052112245e-01
4238.743  5.11233e-01   9.5860677492024704e-01
4238.770  3.12650e-01   9.5863802413673427e-01
4238.797  1.37530e-01   9.5866923824190031e-01
4238.824  3.43953e-02   9.5870041726882049e-01
4238.851  5.01749e-02   9.5873156129415449e-01
4238.878  4.02551e-02   9.5876267037055862e-01
4238.905  2.52489e-02   9.5879374452663502e-01
4238.932  4.62798e-02   9.5882478381420144e-01
4238.959  5.27557e-02   9.5885578830837404e-01
4238.986  2.58904e-02   9.5888675806078061e-01
4239.014  2.28266e-02   9.5891769309954811e-01
4239.041  4.24588e-02   9.5894859347610262e-01
4239.068  5.34817e-02   9.5897945926509298e-01
4239.095  4.82516e-02   9.5901029051712006e-01
4239.122  3.19262e-02   9.5904108725876702e-01
4239.149  2.82993e-02   9.5907184956021274e-01
4239.176  3.88480e-02   9.5910257745329652e-01
4239.203  3.75164e-02   9.5913327101345591e-01
4239.230  2.41597e-02   9.5916393029212055e-01
4239.257  2.61831e-03   9.5919455531665654e-01
4239.285 -5.21085e-03   9.5922514613765841e-01
4239.312 -1.26231e-02   9.5925570282903205e-01
4239.339 -1.54307e-02   9.5928622544118713e-01
4239.366 -1.37774e-02   9.5931671400102525e-01
4239.393 -9.45290e-04   9.5934716855876057e-01
4239.420  8.38108e-03   9.5937758918784211e-01
4239.447  2.08468e-02   9.5940797593766280e-01
4239.474  2.02693e-02   9.5943832883359104e-01
4239.501  1.12527e-02   9.5946864794461162e-01
4239.528  1.90664e-03   9.5949893330135694e-01
4239.555  3.71889e-04   9.5952918497807849e-01
4239.583  1.92450e-02   9.5955940302501108e-01
4239.610  8.02527e-02   9.5958958746831957e-01
4239.637  1.66110e-01   9.5961973835741032e-01
4239.664  2.75474e-01   9.5964985576501227e-01
4239.691  3.51463e-01   9.5967993974035126e-01
4239.718  4.28412e-01   9.5970999030913839e-01
4239.745  5.88085e-01   9.5974000752040856e-01
4239.772  7.25302e-01   9.5976999144644515e-01
4239.799  7.47705e-01   9.5979994213546682e-01
4239.826  7.60353e-01   9.5982985961166123e-01
4239.854  7.43282e-01   9.5985974394285201e-01
4239.881  6.83800e-01   9.5988959515849837e-01
4239.908  6.40411e-01   9.5991941333169806e-01
4239.935  6.66579e-01   9.5994919851152560e-01
4239.962  6.71691e-01   9.5997895072297823e-01
4239.989  6.29487e-01   9.6000867001430634e-01
4240.016  5.30010e-01   9.6003835645709490e-01
4240.043  4.28353e-01   9.6006801009941889e-01
4240.070  4.21601e-01   9.6009763096583167e-01
4240.097  4.57162e-01   9.6012721910422261e-01
4240.125  4.78005e-01   9.6015677458574067e-01
4240.152  3.74471e-01   9.6018629745746342e-01
4240.179  2.45574e-01   9.6021578774243066e-01
4240.206  1.67047e-01   9.6024524550733703e-01
4240.233  1.20181e-01   9.6027467078050099e-01
4240.260  1.35069e-01   9.6030406363389931e-01
4240.287  2.22406e-01   9.6033342411547717e-01
4240.314  3.27059e-01   9.6036275224909806e-01
4240.341  3.66779e-01   9.6039204808188605e-01
4240.368  3.99986e-01   9.6042131168431621e-01
4240.395  4.36891e-01   9.6045054310334355e-01
4240.423  4.21599e-01   9.6047974236239597e-01
4240.450  3.73881e-01   9.6050890950824874e-01
4240.477  3.62984e-01   9.6053804461094783e-01
4240.504  3.73183e-01   9.6056714771646234e-01
4240.531  3.90998e-01   9.6059621884671342e-01
4240.558  4.22206e-01   9.6062525806730070e-01
4240.585  4.72941e-01   9.6065426540543220e-01
4240.612  5.09522e-01   9.6068324093199398e-01
4240.639  4.94137e-01   9.6071218469383546e-01
4240.666  4.66915e-01   9.6074109671371322e-01
4240.694  4.79237e-01   9.6076997703766165e-01
4240.721  4.79407e-01   9.6079882573507258e-01
4240.748  5.13331e-01   9.6082764285181355e-01
4240.775  5.53332e-01   9.6085642841021723e-01
4240.802  5.84005e-01   9.6088518245597576e-01
4240.829  5.43864e-01   9.6091390505806373e-01
4240.856  5.41656e-01   9.6094259626137002e-01
4240.883  6.67043e-01   9.6097125608673051e-01
4240.910  7.53463e-01   9.6099988459867780e-01
4240.937  7.87810e-01   9.6102848182334044e-01
4240.965  8.26678e-01   9.6105704783054502e-01
4240.992  8.25727e-01   9.6108558266607325e-01
4241.019  7.41212e-01   9.6111408635160811e-01
4241.046  7.09063e-01   9.6114255893212108e-01
4241.073  7.33778e-01   9.6117100047595283e-01
4241.100  8.06966e-01   9.6119941102791240e-01
4241.127  8.13535e-01   9.6122779060926800e-01
4241.154  7.09900e-01   9.6125613926465736e-01
4241.181  6.93524e-01   9.6128445706201260e-01
4241.208  7.39351e-01   9.6131274404517353e-01
4241.235  8.21242e-01   9.6134100023391977e-01
4241.263  8.16707e-01   9.6136922569174632e-01
4241.290  7.17707e-01   9.6139742044373211e-01
4241.317  7.76505e-01   9.6142558455867211e-01
4241.344  8.56577e-01   9.6145371808131119e-01
4241.371  7.94429e-01   9.6148182103228730e-01
4241.398  7.62424e-01   9.6150989345553817e-01
4241.425  7.94422e-01   9.6153793541838117e-01
4241.452  7.81241e-01   9.6156594696459707e-01
4241.479  7.26140e-01   9.6159392811441780e-01
4241.506  6.86226e-01   9.6162187891145623e-01
4241.534  6.35027e-01   9.6164979942263051e-01
4241.561  5.61306e-01   9.6167768969075973e-01
4241.588  5.88035e-01   9.6170554973459610e-01
4241.615  6.19462e-01   9.6173337961662508e-01
4241.642  5.61886e-01   9.6176117936090444e-01
4241.669  5.11588e-01   9.6178894903522671e-01
4241.696  4.60989e-01   9.6181668868332737e-01
4241.723  4.01549e-01   9.6184439832482771e-01
4241.750  3.44112e-01   9.6187207800265961e-01
4241.777  3.02157e-01   9.6189972778314681e-01
4241.804  2.80260e-01   9.6192734770906818e-01
4241.832  2.68605e-01   9.6195493779964758e-01
4241.859  2.77721e-01   9.6198249809750125e-01
4241.886  2.70782e-01   9.6201002866856156e-01
4241.913  2.02754e-01   9.6203752955465416e-01
4241.940  1.35989e-01   9.6206500077353085e-01
4241.967  1.03556e-01   9.6209244238669644e-01
4241.994  1.26569e-01   9.6211985441721448e-01
4242.021  1.30446e-01   9.6214723693190296e-01
4242.048  1.00105e-01   9.6217458997351413e-01
4242.075  8.80300e-02   9.6220191356068119e-01
4242.103  7.87562e-02   9.6222920773535714e-01
4242.130  4.60483e-02   9.6225647256289926e-01
4242.157  2.55994e-02   9.6228370808511154e-01
4242.184  5.98784e-02   9.6231091432023752e-01
4242.211  9.35695e-02   9.6233809130992320e-01
4242.238  1.04496e-01   9.6236523911914151e-01
4242.265  6.91870e-02   9.6239235778875198e-01
4242.292  9.11329e-02   9.6241944733553386e-01
4242.319  1.44575e-01   9.6244650782003671e-01
4242.346  1.85619e-01   9.6247353926435741e-01
4242.374  2.25855e-01   9.6250054173436583e-01
4242.401  2.52315e-01   9.6252751527185720e-01
4242.428  2.85664e-01   9.6255445989450328e-01
4242.455  3.27312e-01   9.6258137564330548e-01
4242.482  4.50294e-01   9.6260826258267906e-01
4242.509  5.04161e-01   9.6263512075348157e-01
4242.536  4.61406e-01   9.6266195017300060e-01
4242.563  4.25216e-01   9.6268875088193939e-01
4242.590  3.93402e-01   9.6271552294433704e-01
4242.617  4.21596e-01   9.6274226640011318e-01
4242.644  4.60927e-01   9.6276898126509980e-01
4242.672  4.91671e-01   9.6279566759891855e-01
4242.699  4.79128e-01   9.6282232542272417e-01
4242.726  4.49868e-01   9.6284895480146360e-01
4242.753  4.35350e-01   9.6287555577600337e-01
4242.780  4.52772e-01   9.6290212836307765e-01
4242.807  4.77581e-01   9.6292867260276171e-01
4242.834  4.28414e-01   9.6295518855855566e-01
4242.861  4.17139e-01   9.6298167627039366e-01
4242.888  4.84493e-01   9.6300813575463529e-01
4242.915  4.40359e-01   9.6303456705106516e-01
4242.943  3.49677e-01   9.6306097022281401e-01
4242.970  3.71412e-01   9.6308734530888718e-01
